vertex_index,distance,angle,elev_8,x,y,elev_Ap,relief,velocity
3277,12885.16037967452394,298.33164004786204,5591.192,481645.768,3103075.191,5634.000,29.912,9.592
3278,12888.16373485107033,291.04105848666808,5591.192,481643.055,3103076.479,5634.000,29.912,9.592
3279,12892.57375314944329,280.11196100969823,5591.505,481638.831,3103077.745,5634.000,29.912,9.592
3280,12894.84550387013041,251.58411752872411,5591.505,481636.563,3103077.885,5634.000,29.912,9.592
3281,12898.59508280514638,233.02780273746720,5591.881,481633.707,3103075.456,5634.000,30.264,9.592
3282,12901.63095498028815,245.88583879418451,5591.963,481631.177,3103073.778,5634.000,30.264,9.592
3283,12905.04794616258550,265.70990637026125,5591.963,481627.872,3103072.913,5633.000,30.264,9.592
3284,12908.38679102726928,286.03866036391111,5592.401,481624.552,3103073.266,5633.000,31.377,9.592
3285,12911.81837449567320,304.38377354665749,5592.364,481621.467,3103074.771,5633.000,31.377,9.592
3286,12915.03665175498827,317.82343577102074,5592.364,481619.105,3103076.956,5633.000,31.377,9.592
3287,12918.21236180549931,325.14507451763859,5592.957,481617.188,3103079.488,5633.000,31.749,9.592
3288,12920.66357711832097,295.62802837293850,5592.957,481615.868,3103081.553,5632.000,31.749,9.592
3289,12922.78154761340375,250.04557576611509,5592.957,481613.762,3103081.326,5632.000,31.749,9.592
3290,12925.37602465733289,253.69344204652671,5592.957,481611.605,3103079.885,5632.000,31.749,9.592
3291,12928.25286737230090,257.64686020242453,5593.567,481608.729,3103079.942,5632.000,31.443,9.592
3292,12930.60059070936586,242.11837803321012,5593.567,481606.616,3103078.918,5632.000,31.443,9.592
3293,12933.19030242036024,251.97324499248117,5593.567,481604.371,3103077.627,5631.000,31.443,9.592
3294,12935.72538567956144,260.94332447453365,5594.137,481601.851,3103077.356,5631.000,30.678,9.592
3295,12938.27496020838407,275.13322132525826,5594.137,481599.357,3103076.827,5631.000,30.678,9.592
3296,12941.00281537626688,311.75797852329123,5594.137,481596.832,3103077.859,5631.000,30.678,9.592
3297,12943.69303074417076,314.18506537723880,5594.137,481595.539,3103080.218,5631.000,30.678,9.592
3298,12945.90204514511606,283.84389690127318,5594.853,481593.572,3103081.225,5631.000,29.417,13.585
3299,12949.27922187204422,274.01677627316866,5594.853,481590.195,3103081.259,5631.000,29.417,13.585
3300,12952.21765009295450,281.15705845658169,5594.853,481587.281,3103081.640,5631.000,29.417,13.585
3301,12955.35512758159166,295.50003537663201,5597.850,481584.249,3103082.445,5631.000,29.032,13.585
3302,12957.34974886021701,298.55619131373294,5597.850,481582.638,3103083.621,5631.000,29.032,13.585
3303,12960.93828647422197,238.40768526754744,5597.850,481579.287,3103084.906,5631.000,29.032,13.585
3304,12963.83933163684924,223.35915619875681,5595.605,481578.992,3103082.020,5631.000,29.032,13.585
3305,12966.12610396359742,253.37819243716177,5596.438,481576.735,3103081.658,5630.000,28.635,13.585
3306,12968.46189404139841,277.32004126295624,5596.438,481574.603,3103080.703,5630.000,28.635,13.585
3307,12971.71044070052631,269.78655905728203,5598.600,481572.070,3103082.737,5631.000,28.635,13.585
3308,12975.37295990396706,221.56412432180360,5597.409,481569.231,3103080.423,5630.000,28.966,13.585
3309,12976.98558815961587,252.02806631725761,5597.409,481568.369,3103079.060,5630.000,28.966,13.585
3310,12979.82223432812862,272.11776836883462,5597.409,481565.734,3103080.110,5630.000,28.966,13.585
3311,12982.45067555086280,252.50075618525520,5597.409,481563.227,3103079.320,5630.000,28.966,13.585
3312,12985.07911677365701,259.80571188372392,5598.615,481560.721,3103078.530,5630.000,29.489,13.585
3313,12988.92086002079304,294.29402878223857,5598.615,481556.884,3103078.336,5630.000,29.489,13.585
3314,12992.30566655008806,303.96847706898831,5599.991,481554.776,3103080.984,5630.000,29.006,13.585
3315,12994.62636420302260,282.09012200374013,5599.991,481552.550,3103081.642,5630.000,29.006,13.585
3316,12997.60025493346257,277.72067985642400,5599.991,481549.603,3103082.041,5631.000,29.006,13.585
3317,13000.57414566396619,272.12754782736869,5603.836,481546.656,3103082.441,5631.000,29.394,13.585
3318,13003.94263179722839,241.74720421294921,5603.836,481543.294,3103082.237,5631.000,29.394,13.585
3319,13007.67013432501335,216.95999263023583,5601.303,481541.053,3103079.259,5631.000,28.950,13.585
3320,13011.39763685320213,223.54010151928475,5602.718,481538.811,3103076.280,5631.000,28.956,13.585
3321,13014.51871626304455,230.12021041306551,5602.718,481536.416,3103074.279,5631.000,28.956,13.585
3322,13017.63979567254319,263.24615695253442,5601.967,481534.021,3103072.278,5631.000,30.606,13.585
3323,13022.31546598967725,296.37210349162206,5604.129,481529.832,3103074.355,5631.000,28.552,13.585
3324,13026.99113630702050,259.41923762528705,5604.129,481525.643,3103076.432,5631.000,28.552,13.585
3325,13030.64681744922564,224.89949421320233,5603.761,481523.175,3103073.735,5631.000,30.606,13.585
3326,13035.20757538705584,253.59933046908273,5605.275,481519.821,3103070.644,5631.000,30.606,13.585
3327,13038.71916301040619,279.86604426441386,5605.275,481516.362,3103071.246,5632.000,30.606,13.585
3328,13042.23075063367469,238.85177675673637,5606.063,481512.902,3103071.847,5632.000,29.377,13.585
3329,13045.41099280251365,197.83750925101748,5606.063,481511.928,3103068.820,5631.000,29.377,13.585
3330,13048.59123497177825,186.30902663373749,5606.469,481510.954,3103065.793,5631.000,31.590,13.585
3331,13052.91701277891298,174.78054401890594,5606.469,481511.347,3103061.485,5631.000,31.590,13.585
3332,13057.24279058650609,183.40971055837565,5606.730,481511.741,3103057.177,5631.000,30.880,13.585
3333,13061.74775789135856,199.26263014507509,5606.730,481510.801,3103052.771,5630.000,30.880,13.585
3334,13064.91243012844097,206.48638319296927,5605.870,481509.390,3103049.938,5630.000,29.373,13.585
3335,13068.07710236551975,223.97022420143313,5605.870,481507.978,3103047.106,5630.000,29.373,13.585
3336,13071.23713332618172,252.95175532006900,5606.239,481505.202,3103045.596,5630.000,27.936,13.585
3337,13074.30687934307389,265.88984867999994,5606.239,481502.147,3103045.299,5630.000,27.936,13.585
3338,13077.38122613808446,240.77090577533795,5606.239,481499.076,3103045.156,5630.000,27.936,13.585
3339,13081.20258522424774,184.57499728745751,5602.078,481496.928,3103041.996,5629.000,25.785,13.585
3340,13083.99430836556712,178.75160386760513,5602.078,481498.110,3103039.467,5629.000,25.785,13.585
3341,13088.32499128005111,208.33175929137167,5602.078,481496.448,3103035.468,5629.000,25.785,13.585
3342,13093.30388191224665,224.69158985793257,5600.292,481493.657,3103031.345,5628.000,25.491,13.585
3343,13096.45239445134393,249.27679773723219,5600.292,481491.069,3103029.552,5628.000,25.491,13.585
3344,13100.14603052594248,263.26916155654379,5598.864,481487.401,3103029.119,5628.000,24.932,13.585
3345,13103.83966660059559,259.99069109795403,5598.864,481483.733,3103028.686,5628.000,24.932,13.585
3346,13108.35543876679731,267.57946149352586,5597.882,481479.338,3103027.648,5629.000,25.189,13.585
3347,13110.92481970637527,277.40767941771469,5597.882,481476.796,3103028.025,5629.000,25.189,13.585
3348,13115.03722410215414,276.36865649450755,5597.776,481472.709,3103028.481,5629.000,24.817,13.585
3349,13119.14962849804215,281.77074123512375,5597.776,481468.622,3103028.938,5629.000,24.817,15.153
3350,13122.31589234841522,277.65258414508736,5598.056,481465.597,3103029.873,5630.000,25.472,15.153
3351,13124.80041146654912,278.45429801695724,5598.056,481463.114,3103029.792,5630.000,25.472,15.153
3352,13127.79829898198841,288.77625371208774,5598.056,481460.276,3103030.756,5630.000,25.472,15.153
3353,13130.79618649727308,295.05791290383013,5598.383,481457.437,3103031.721,5630.000,26.196,15.153
3354,13133.59788264786221,301.33957209571878,5598.383,481455.044,3103033.179,5630.000,26.196,15.153
3355,13136.39957879821122,309.42829402236970,5600.392,481452.651,3103034.636,5630.000,26.196,15.153
3356,13139.73845141680613,317.51701595308737,5600.257,481450.396,3103037.098,5630.000,27.000,15.153
3357,13143.07732403540285,331.17574023085331,5600.257,481448.141,3103039.560,5630.000,27.000,15.153
3358,13145.93532903921732,344.83446450984042,5602.611,481447.394,3103042.319,5630.000,27.000,15.153
3359,13148.79333404348108,323.52411944868635,5602.611,481446.646,3103045.077,5630.000,27.000,15.153
3360,13151.52622282171069,288.62786064291720,5602.611,481444.334,3103046.534,5630.000,27.000,15.153
3361,13154.41830471895628,275.04194689947246,5600.570,481441.453,3103046.788,5630.000,26.760,15.153
3362,13157.31038661625826,260.04289672821324,5600.570,481438.572,3103047.043,5630.000,26.760,15.153
3363,13159.82651593637092,245.04384656153192,5600.570,481436.291,3103045.981,5630.000,26.760,15.153
3364,13162.34264525623621,230.71857874415397,5600.176,481434.010,3103044.919,5630.000,26.657,15.153
3365,13166.22348409855294,244.46142236646557,5601.407,481431.707,3103041.795,5631.000,26.657,15.153
3366,13169.47326748937303,291.70050133778767,5601.407,481428.460,3103041.939,5631.000,26.657,15.153
3367,13173.03652439077814,287.65919531607375,5600.810,481425.766,3103044.271,5631.000,26.912,15.153
3368,13175.78846718733075,250.21251380301675,5600.810,481423.027,3103044.004,5631.000,26.912,15.153
3369,13177.69785712298835,261.05618468966088,5600.810,481421.444,3103042.936,5631.000,26.912,15.153
3370,13180.16157813211066,270.94417404388389,5600.810,481419.078,3103043.621,5631.000,26.912,15.153
3371,13182.16771723331112,265.72172540524781,5601.316,481417.133,3103043.127,5631.000,28.612,15.153
3372,13184.89006915518985,275.68936625845492,5601.316,481414.424,3103043.397,5632.000,28.612,15.153
3373,13187.61242107696307,290.42301104869017,5601.316,481411.715,3103043.667,5632.000,28.612,15.153
3374,13190.63204637100534,284.77877521523521,5601.538,481409.247,3103045.405,5631.000,30.392,15.153
3375,13193.29629297351130,264.40089459171298,5601.538,481406.595,3103045.145,5631.000,30.392,15.153
3376,13195.96053957597178,278.97017884885088,5601.538,481403.944,3103044.885,5632.000,30.392,15.153
3377,13200.30942232025154,287.86696566422535,5601.287,481399.957,3103046.622,5632.000,30.731,15.153
3378,13205.24647496586476,276.55905287907439,5601.287,481395.131,3103047.665,5632.000,30.731,15.153
3379,13209.20709842232645,288.52463359073425,5600.804,481391.171,3103047.729,5633.000,29.041,15.153
3380,13213.05941211354548,300.34535491609233,5600.804,481388.059,3103050.000,5633.000,29.041,15.153
3381,13217.25317699197876,286.80379185539499,5604.139,481384.245,3103051.744,5633.000,28.110,15.153
3382,13220.21427011106243,288.85381163251600,5604.139,481381.321,3103052.209,5633.000,28.110,15.153
3383,13224.34629569705248,298.66511973566185,5607.660,481377.695,3103054.191,5634.000,28.110,15.153
3384,13228.47832128304071,288.32093774016937,5607.660,481374.069,3103056.173,5634.000,28.110,15.153
3385,13231.83855854617286,277.97675574867736,5609.498,481370.742,3103056.640,5634.000,28.110,15.153
3386,13235.19879580931411,277.97675574867736,5609.498,481367.414,3103057.106,5633.000,28.110,15.153
3387,13238.55903307244625,272.64770265050646,5609.498,481364.086,3103057.572,5634.000,28.110,15.153
3388,13243.20374908165832,267.31864955635291,5610.159,481359.447,3103057.355,5634.000,28.110,15.153
3389,13247.84846509093404,267.31864955635291,5610.314,481354.807,3103057.138,5634.000,27.602,15.153
3390,13252.49318110014974,263.44152065790627,5610.314,481350.167,3103056.920,5635.000,27.602,15.153
3391,13256.16918464752598,259.56439175955853,5610.351,481346.552,3103056.254,5635.000,26.778,15.153
3392,13259.84518819495861,259.56439175955853,5610.351,481342.937,3103055.589,5635.000,26.778,15.153
3393,13263.52119174233667,250.90218650998881,5610.351,481339.322,3103054.923,5636.000,26.778,15.153
3394,13266.43804164415815,242.23998126428205,5610.384,481336.741,3103053.564,5636.000,26.265,12.934
3395,13269.35489154571587,253.53161117795119,5610.384,481334.160,3103052.206,5636.000,26.265,12.934
3396,13273.59833894441908,264.82324109097044,5609.788,481329.933,3103051.823,5636.000,25.908,12.934
3397,13277.84178634308410,273.43173918126888,5609.788,481325.707,3103051.440,5637.000,25.908,12.934
3398,13280.96520729316944,282.04023726843644,5607.881,481322.653,3103052.091,5637.000,25.607,12.934
3399,13284.08862824325297,281.20363337683517,5607.881,481319.598,3103052.743,5637.000,25.607,12.934
3400,13288.23375261783258,280.36702948199576,5607.881,481315.520,3103053.489,5638.000,25.607,12.934
3401,13292.37887699238672,280.36702948199576,5605.492,481311.443,3103054.235,5638.000,25.078,12.934
3402,13296.52400136696633,279.92327209361071,5605.492,481307.365,3103054.981,5638.000,25.078,12.934
3403,13300.07564634844857,279.47951470206482,5604.724,481303.862,3103055.566,5638.000,24.359,12.934
3404,13303.62729132987624,260.59956650758301,5604.724,481300.359,3103056.151,5638.000,24.359,12.934
3405,13308.05823153686106,250.05773220375329,5604.957,481296.457,3103054.051,5638.000,24.333,12.934
3406,13310.98316211978454,258.39584609001491,5604.957,481293.592,3103053.463,5638.000,24.333,12.934
3407,13313.90809270280261,249.58575293484176,5605.318,481290.727,3103052.875,5638.000,23.894,12.934
3408,13317.39178658950732,240.77565978747819,5605.318,481287.687,3103051.174,5638.000,23.894,12.934
3409,13320.87548047598648,257.56093210471778,5605.664,481284.646,3103049.473,5638.000,23.894,12.934
3410,13324.69856864128087,303.10084448572218,5605.601,481280.834,3103049.763,5638.000,23.805,12.934
3411,13327.53635529813437,331.85548455452800,5605.519,481279.496,3103052.265,5638.000,23.805,12.934
3412,13330.37414195542442,331.70425716392771,5605.519,481278.157,3103054.767,5638.000,23.805,12.934
3413,13335.08495958463027,311.32797339184361,5605.471,481275.913,3103058.909,5636.000,23.815,12.934
3414,13338.45698723065289,291.10291701557179,5605.557,481272.767,3103060.123,5636.000,23.646,12.934
3415,13341.82901487689742,291.10291701557179,5605.557,481269.621,3103061.337,5636.000,23.646,12.934
3416,13345.20104252292185,299.88672124586600,5605.221,481266.475,3103062.551,5637.000,22.788,12.934
3417,13348.71258305427546,308.67052547967296,5605.221,481263.734,3103064.746,5637.000,22.788,12.934
3418,13352.22412358562906,293.98634491413867,5605.937,481260.992,3103066.940,5637.000,23.232,12.934
3419,13356.35889970943026,279.30216434535532,5605.903,481256.912,3103067.608,5637.000,23.059,12.934
3420,13360.49367583321509,279.30216434210621,5605.903,481252.831,3103068.276,5637.000,23.059,12.934
3421,13364.62845195700538,279.30216434535532,5606.013,481248.751,3103068.945,5637.000,23.059,12.934
3422,13368.76322808080658,265.38840441648131,5606.013,481244.671,3103069.613,5636.000,23.059,12.934
3423,13372.57110180331256,251.47464448117552,5606.271,481241.060,3103068.403,5638.000,23.059,12.934
3424,13376.37897552602044,251.47464448117552,5606.271,481237.449,3103067.193,5638.000,23.059,12.934
3425,13380.18684924852823,266.52307739226097,5605.360,481233.839,3103065.984,5638.000,23.239,12.934
3426,13382.92055671039270,281.57151030494452,5606.891,481231.161,3103066.532,5638.000,23.239,12.934
3427,13385.65426417234994,287.87111307374636,5606.891,481228.483,3103067.080,5639.000,23.239,12.934
3428,13389.89448824305327,294.17071584047676,5607.830,481224.614,3103068.816,5639.000,23.950,12.934
3429,13394.13471231399853,313.84344825238105,5607.830,481220.746,3103070.553,5638.000,23.950,12.934
3430,13397.89494963609286,333.51618066117925,5608.556,481219.069,3103073.918,5638.000,24.309,12.934
3431,13401.65518695821083,333.51618065920019,5611.650,481217.392,3103077.284,5638.000,24.309,12.934
3432,13405.41542427991226,333.51618065959713,5611.650,481215.715,3103080.650,5638.000,24.309,12.934
3433,13409.17566160200477,26.30445335120557,5614.103,481214.038,3103084.015,5638.000,23.101,12.934
3434,13412.03252590765806,79.09272604083500,5614.103,481216.843,3103084.556,5638.000,23.101,12.934
3435,13414.88939021331134,66.41197586898076,5613.333,481219.649,3103085.096,5637.000,22.358,12.934
3436,13418.51481035887446,53.73122569388770,5613.333,481222.572,3103087.241,5637.000,22.358,12.934
3437,13422.14023050466130,45.50096238311888,5613.333,481225.495,3103089.386,5637.000,22.358,12.934
3438,13424.97813899126231,37.27069907605649,5614.723,481227.213,3103091.644,5637.000,23.269,12.934
3439,13427.81604747789788,26.51425400466082,5614.723,481228.932,3103093.902,5637.000,23.269,12.934
3440,13431.38041190450713,15.75780893234730,5614.723,481229.900,3103097.333,5638.000,23.269,12.934
3441,13434.94477633110000,15.75780893234729,5613.868,481230.868,3103100.763,5638.000,25.867,12.934
3442,13438.50914075770925,343.86156146247191,5613.868,481231.836,3103104.194,5638.000,25.867,12.934
3443,13442.84715101370602,311.96531399214632,5611.598,481228.610,3103107.094,5641.000,28.569,12.934
3444,13447.18516126970280,306.12693622792358,5611.655,481225.385,3103109.995,5641.000,28.569,12.934
