vertex_index,distance,angle,elev,x,y,relief,velocity
163,562.13300567534361,123.79870941813827,74.352,999357.795,-606157.839,25.883,15.467
164,565.30860777340240,119.78870321487550,74.656,999360.551,-606159.417,25.977,15.467
165,568.48420987150439,120.01937925591263,74.758,999363.307,-606160.994,25.914,15.467
166,572.86671461177900,150.22317371986503,75.211,999367.093,-606163.202,26.000,15.467
167,577.32734467917851,185.36362857412649,75.086,999367.078,-606167.663,25.578,15.467
168,581.71238126812113,190.53096500690583,75.203,999366.276,-606171.974,25.125,15.467
169,586.09741785706376,190.53096500690583,75.664,999365.475,-606176.285,24.109,15.467
170,590.48245444600639,170.61407245803892,75.961,999364.674,-606180.596,23.313,15.467
171,595.08053201656321,150.69717990853945,76.273,999366.924,-606184.606,22.516,15.467
172,599.67860958717699,145.79363917560389,76.836,999369.174,-606188.616,21.781,15.467
173,602.67172855112437,140.89009844416543,77.094,999371.063,-606190.938,21.570,15.467
174,605.66484751499831,129.67878146798307,77.320,999372.951,-606193.261,21.445,15.467
175,609.36545207107486,118.46746449136567,77.563,999376.204,-606195.025,21.656,15.467
176,613.06605662704908,140.79213268329855,77.734,999379.457,-606196.789,21.563,15.467
177,617.98529650617922,172.00685212745125,77.961,999380.886,-606201.496,20.906,15.467
178,621.66294795526812,180.89690337919393,78.039,999380.828,-606205.173,19.883,15.467
179,625.34059940435520,215.71948344553604,78.109,999380.770,-606208.850,18.859,15.467
180,629.94499114320729,269.00759442947384,77.914,999376.429,-606210.384,17.617,15.467
181,633.30333953999605,287.47312534586467,78.344,999373.226,-606209.376,17.375,15.467
182,636.66168793689576,271.34862707698835,78.734,999370.022,-606208.367,16.977,15.467
183,639.37441783281508,243.44419132034139,79.500,999367.399,-606209.059,16.266,15.467
184,642.66760369847327,231.66425383227252,79.875,999364.816,-606211.102,16.070,15.467
185,645.96078956413146,187.63568062434129,80.219,999362.233,-606213.144,15.844,15.467
186,649.21621771629168,121.20510490059645,79.922,999364.164,-606215.765,15.523,15.467
187,652.92318305429581,118.56882495341046,79.516,999367.828,-606216.332,15.195,15.467
188,656.96079999397580,158.15581977642697,78.703,999370.512,-606219.349,14.852,15.467
189,660.64883253079313,182.39500469817733,79.125,999370.642,-606223.034,14.633,15.467
190,663.36857244620307,186.81291736553865,79.367,999370.319,-606225.735,14.609,15.467
191,666.08831236161302,192.69245541396188,79.984,999369.997,-606228.435,14.648,15.467
192,670.56679677994134,159.14002861182342,80.172,999368.570,-606232.681,14.609,18.096
193,675.53824633052398,105.17070559979913,79.656,999372.888,-606235.144,14.570,18.096
194,679.81095752869817,99.42036022733996,79.352,999377.161,-606235.192,14.570,18.096
195,682.91062765367781,141.91437433286396,79.703,999380.105,-606236.160,14.500,18.096
196,685.85564033963090,175.62137564929822,79.664,999380.330,-606239.097,14.469,18.096
197,688.80065302546791,180.13660435375044,79.781,999380.555,-606242.033,14.305,18.096
198,693.73001109750317,184.65183305896343,80.305,999380.155,-606246.946,14.063,18.096
199,698.65936916954786,195.80410367219460,81.094,999379.755,-606251.859,13.836,18.096
200,703.02320988536576,176.04932609001830,81.961,999377.777,-606255.749,13.594,18.096
201,707.17519797201851,125.34370492775847,81.727,999380.150,-606259.156,13.156,18.096
202,712.01109231066528,107.18111007161266,81.469,999384.809,-606260.452,12.867,18.096
203,714.85846302317395,108.81708818299350,81.406,999387.505,-606261.370,12.867,18.096
204,717.70583373568263,123.90084230592259,81.555,999390.200,-606262.289,12.570,18.096
205,720.77861206484204,138.98459642885169,81.648,999392.216,-606264.607,12.281,18.096
206,723.85139039400144,166.00616517855607,81.719,999394.233,-606266.926,12.055,18.096
207,728.72067072731306,193.02773392892772,81.719,999393.135,-606271.670,11.727,18.096
208,733.58995106065083,187.26585757975539,82.008,999392.038,-606276.414,11.500,18.096
209,738.36289924771836,181.50398123063255,82.406,999391.912,-606281.185,11.469,18.096
210,743.13584743467266,181.50398123063255,82.617,999391.787,-606285.956,11.469,18.096
211,747.90879562174018,181.50398122991575,82.766,999391.662,-606290.728,11.203,18.096
212,752.68174380880771,167.84694653510061,82.805,999391.536,-606295.499,10.766,18.096
213,756.42964223092827,154.18991183909691,82.703,999393.168,-606298.873,10.320,18.096
214,760.17754065299494,154.18991183909691,82.727,999394.800,-606302.247,10.070,18.096
215,763.92543907511572,144.22184252446138,82.695,999396.432,-606305.621,10.039,18.096
216,768.06917674838724,134.25377320749925,82.828,999399.400,-606308.513,10.023,18.096
217,772.21291442166080,134.25377320749925,82.727,999402.368,-606311.404,10.008,18.096
218,776.35665209493231,134.25377320863737,82.852,999405.336,-606314.296,9.797,18.096
219,780.50038976820383,121.80259003297904,82.836,999408.304,-606317.188,9.570,18.096
220,783.04470277687460,109.35140685688638,82.906,999410.704,-606318.031,9.305,18.096
221,785.58901578565508,128.50291369739594,82.930,999413.105,-606318.874,9.227,18.096
222,788.30723626187887,147.65442053833982,83.023,999414.559,-606321.170,8.898,18.096
223,791.02545673810278,156.92007443379782,83.141,999416.013,-606323.467,8.570,18.096
224,794.37748798802386,166.18572833022202,83.297,999416.814,-606326.722,8.570,18.096
225,797.72951923791732,166.18572833022202,83.414,999417.614,-606329.977,8.563,18.096
226,801.08155048783829,166.65585973163454,83.672,999418.415,-606333.232,8.469,18.096
227,805.48141007904019,167.12599113310546,84.078,999419.395,-606337.521,8.445,18.096
228,809.88126967015455,159.97181675924830,84.328,999420.375,-606341.810,8.773,18.096
229,812.47771993582091,152.81764238688575,84.609,999421.561,-606344.120,9.172,18.096
230,815.07417020159085,133.28315931120224,84.477,999422.748,-606346.430,9.414,18.096
231,817.61029963076737,113.74867623372828,84.281,999425.069,-606347.451,9.445,18.096
232,820.14642905989717,108.29942372428158,84.156,999427.390,-606348.473,9.633,18.096
233,823.54498158139211,102.85017121699531,84.016,999430.704,-606349.228,9.664,18.096
234,826.94353410291330,95.43046069683319,84.086,999434.017,-606349.984,9.688,18.096
235,831.68618014089179,106.14912879660130,84.250,999438.757,-606349.820,9.688,18.096
236,834.36244742180611,124.28750741716070,84.227,999440.968,-606351.327,9.844,18.096
237,837.03871470255876,122.91848153545118,84.242,999443.179,-606352.835,9.969,19.031
238,840.46398503770126,121.54945565406926,84.508,999446.098,-606354.627,10.078,19.031
239,843.88925537284388,129.04843470599718,84.672,999449.017,-606356.419,10.203,19.031
240,846.63400579329755,136.54741375792509,84.891,999450.905,-606358.412,10.359,19.031
241,849.37875621375122,143.85409501331577,85.102,999452.793,-606360.404,10.563,19.031
242,852.22750330422912,151.16077626870648,85.289,999454.167,-606362.900,10.781,19.031
243,855.07625039470702,137.20184995042868,85.289,999455.541,-606365.395,10.961,19.031
244,859.09500635224595,103.02648358783416,85.539,999458.902,-606367.598,11.227,19.031
245,862.02415143763403,77.28921711483706,85.672,999461.808,-606367.232,11.250,19.031
246,864.78597249618974,71.76839068577902,86.031,999464.431,-606366.368,11.250,19.031
247,867.54779355463484,93.79195198592907,86.461,999467.054,-606365.504,11.070,19.031
248,871.08397488710034,131.96140240944277,86.719,999470.238,-606367.044,11.469,19.031
249,875.82275083423178,148.10729153242863,86.664,999472.741,-606371.067,11.648,20.010
250,880.56152678136323,150.75156336764044,86.883,999475.245,-606375.090,12.016,20.010
251,885.32458847937983,153.39583520316583,87.234,999477.378,-606379.349,12.141,20.010
252,890.08765017750045,141.25240274153043,87.531,999479.511,-606383.608,12.250,20.010
253,894.09583167971437,129.10897027958148,87.773,999482.621,-606386.136,12.555,20.010
254,898.10401318192828,129.10897027958148,87.891,999485.731,-606388.665,12.750,20.010
